index,flux_ratio,peak_ratio,rmse
0,1.982052368465597,0.881913988869429,0.020570036542826412
1,2.5976199800103066,0.7820164786439194,0.022635519032620195
2,2.206790713364849,0.5685869265688722,0.022112582952308814
3,1.9083819841606602,0.8547589348373902,0.023875138244082956
4,1.8396049293195669,0.6152081025113136,0.023837235855326325
5,2.0351636228790815,0.8878777912312477,0.030114905535286455
6,1.9282160498725698,0.6242174077678321,0.02825288775244129
7,2.3429171000673508,0.6749593486382384,0.020803468152069522
8,2.325558702869605,0.8139640335036333,0.03284677513562844
9,2.566041663328019,0.6591721893833569,0.024174403673136016
10,2.560209806694316,0.7233697022018536,0.019525679737542857
11,1.765580484032044,0.758612267243463,0.03574640969865704
12,1.9196379134882064,0.5542231343578726,0.0331106564038059
13,1.6407286853358212,0.4173901552303504,0.03917553981162
14,2.3091945239015645,0.7477035502741112,0.024265884133343345
15,2.0773894073878383,0.8449716301205143,0.021723166165581554
16,1.9789716079932274,0.46058367856811433,0.02656567609782341
17,1.7921290904233858,0.4165326622672735,0.04397124491557902
18,2.6424220036158417,0.4052431894005967,0.03462565997658106
19,2.1748054272944923,1.0192739048789627,0.020899508673648603
20,2.6071224476778956,0.8544189799653822,0.016986729140056906
21,2.8708088534938767,0.5076892503820155,0.02459740290416619
22,2.0994569243116974,0.7471754133631296,0.02117698852715618
23,1.8384957753129019,0.744625883407119,0.025301520425930448
24,2.5301650807876217,1.1166319638306672,0.019003989323833542
25,2.1237935659718503,0.36715593253736756,0.024723231333271985
26,2.150136701113419,0.8111611594783986,0.027704903021809522
27,2.52275420229139,0.7443869148633693,0.016507268495526424
28,2.959629718589219,0.7937250987003903,0.017835846139232694
29,2.1273018564225836,0.7367424681354029,0.027735794885880436
30,1.9796308996315966,0.9949895378563905,0.021707792300413767
31,1.8041861876123806,0.8580136849720426,0.026342384054086957
32,1.5262588016584118,0.8952965045311494,0.031224335099547182
33,2.016937068583175,0.837301221790249,0.022145665041088492
34,1.9290084599273178,0.8942823469204224,0.02175927650770126
35,2.3948943562036926,0.5842334699811109,0.02391178058904606
36,1.8624492186227615,0.9067209918990989,0.026091151217123337
37,1.5329034784120332,0.7436880501699139,0.030322498432499605
38,2.389150657574646,0.6676019281880243,0.021011644677166194
39,2.449513381514515,0.9947806973845068,0.021536620306290624
40,2.3334719520655414,1.0247091808168491,0.021196994183690167
41,2.5437462220165052,1.1352282725595344,0.018697041463855157
42,1.6305774961535644,1.1151356033567599,0.024075896027366997
43,1.6582199249830758,0.7689467835467636,0.02327074179984884
44,1.7789606153329147,0.6413330318326397,0.02502635859608901
45,1.721370592312141,1.0224214529353137,0.024891807400786132
46,2.1395458034787977,0.7303182069214028,0.018778223379585342
47,2.505908857597637,1.517409323583041,0.01462026055823822
48,1.733279621043167,0.8105522956902015,0.02318203989446973
49,1.8301175530080536,0.6451772468924947,0.0314346336992828
50,1.7040348245269796,0.8860593777387417,0.024304162968918575
51,2.0051077930077423,1.1426384629512385,0.02625853772908058
52,1.6034075507293823,0.7545377356819182,0.027552382359000472
53,1.9128008108682673,0.534483819867825,0.03053471282836429
54,1.5163042831061069,0.7762782066438819,0.034176184735224484
55,2.721080982649764,1.0324744939967336,0.019067781135716767
56,1.7961006960066705,0.8233244277201681,0.02378545023632886
57,2.131401602906324,0.8273286059280022,0.025593644205746974
58,1.5517408843766007,0.5830514077041135,0.049527920101491194
59,2.1975743604783653,0.3972861331890805,0.028893655534197656
60,1.6624985523628932,0.7570307187144706,0.021881318223022736
61,2.835535242531434,0.7617390707859706,0.01850472847550692
62,2.116828135913148,0.7970260019242065,0.021904160884534153
63,3.0427517149971934,0.9784771126223881,0.019319079728697543
