index,flux_ratio,peak_ratio,rmse
0,0.9819145798683167,0.9129515290260315,0.1987663358449936
1,0.9646797776222229,0.9275800585746765,0.17165258526802063
2,0.955767810344696,0.9695523977279663,0.0215392354875803
3,0.9759951829910278,1.0269325971603394,0.017805958166718483
4,0.9824874401092529,1.0142282247543335,0.01686260849237442
5,0.9481114149093628,0.9110268950462341,0.021914521232247353
6,0.9764887690544128,0.9674398899078369,0.05472046136856079
7,0.9813587069511414,0.9687533974647522,0.15047404170036316
8,0.9337841272354126,0.8832192420959473,1.0914256572723389
9,1.006102442741394,0.9978821873664856,0.038053203374147415
10,0.9743138551712036,1.0043582916259766,0.023024875670671463
11,1.006924033164978,0.9793662428855896,0.026476765051484108
12,0.9736384749412537,0.9267299771308899,0.055216819047927856
13,0.9564634561538696,0.9530806541442871,0.041774850338697433
14,0.9860142469406128,0.9545872211456299,0.031046150252223015
15,1.0066274404525757,1.032935619354248,0.10590610653162003
